trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
411170,?,411170a9,411170a,20070,2,0,?????-??? ??,9,27059,??? ?'????????/?? ???,8:13:00,8:13:00,FALSE,32.09286,34.83694,3,30,3,90
312694,?,312694c10,312694c,12142,1,0,?? ??-??? ??,10,21666,????? ??????/??? ??? ???,21:52:00,21:52:00,FALSE,32.09881,34.827473,3,5,3,15
414035,?,414035a17,414035a,20070,1,0,?????-??? ??,17,21644,??? ?'????????/????,12:42:00,12:42:00,FALSE,32.0831,34.80506,4,10,2.666666667,26.66666667
114327,?,114327c46,114327c,81001,1,0,"?""?-?""?",46,36097,????????/???????,20:28:00,20:29:00,FALSE,32.006855,34.741447,0,0,3.583333333,0
211880,?,211880c14,211880c,17023,1,1,?? ????,14,21243,?????????/??? ???? ????,9:19:00,9:19:00,FALSE,32.06941,34.78679,0,3,0.857142857,2.571428571
312288,?,312288c32,312288c,12142,2,0,?? ??-??? ??,32,21732,??' ???????/???????,13:57:00,13:57:00,FALSE,32.068653,34.778385,0,14,2.333333333,32.66666667
115264,?,115264c32,115264c,13166,1,0,"?""?-?""?",32,23014,????? ???????/??? ???? ????,5:52:47,,TRUE,32.07491,34.791286,0,4,2,8
310469,?,310469a32,310469a,12271,2,?,????? ?????? ???????????+????? ?????,32,21615,??? ????/????,6:14:00,6:14:00,FALSE,32.09201,34.7952,1,8,4,32
110204,?,110204b17,110204b,10613,1,#,???? ????? ?????,17,39187,?? ???/???????,8:47:00,8:47:00,FALSE,32.2939,34.85249,2,24,1.666666667,40
313747,?,313747c32,313747c,14068,1,0,????-????,32,35333,??? ??? ????? /????? ????? ???,11:23:10,,TRUE,32.057816,34.864174,0,8,2.666666667,21.33333333
312659,?,312659c15,312659c,17043,2,0,?? ??-??? ??,15,25744,"???""? ????/??? ??? ????",16:44:53,,TRUE,32.065826,34.798706,0,50,3.833333333,191.6666667
311532,?,311532b9,311532b,19072,1,2,"?????-????""?-?????",9,25508,?????/??????????,21:38:19,,TRUE,32.06611,34.77181,0,6,2.142857143,12.85714286
214339,?,214339a22,214339a,11239,1,0,?? ????,22,26031,??? ??? ????/?? ?????????,15:11:00,15:11:00,FALSE,32.05877,34.80023,9,33,2.166666667,71.5
312447,?,312447c37,312447c,12142,1,0,?? ??-??? ??,37,20337,??' ???/?????? ?????,7:49:00,7:50:00,FALSE,32.03746,34.757416,3,7,3,21
110974,?,110974c24,110974c,10531,2,1,???? ????? ?????,24,20303,???? ????????,8:57:00,8:57:00,FALSE,32.13858,34.835514,0,5,1.666666667,8.333333333
412483,?,412483a27,412483a,15052,2,0,?????-??? ??,27,21044,?????/?????,11:24:00,11:24:00,FALSE,32.0638,34.80977,1,17,3,51
311383,?,311383c35,311383c,15025,2,0,?????-?? ??,35,20674,??? ??????/????,11:49:17,,TRUE,32.090508,34.78288,0,7,4,28
112733,?,112733c16,112733c,10524,2,#,???? ????? ?????,16,21830,???? ??????/????,19:37:16,,TRUE,32.112816,34.839687,0,10,0.333333333,3.333333333
316084,?,316084a31,316084a,12171,2,#,????? ?????? ???????????+????? ?????,31,21613,????????/???? ?????,16:36:03,,TRUE,32.10279,34.79373,0,23,2.857142857,65.71428571
119309,?,119309a24,119309a,11609,1,#,???? ????? ?????,24,34236,???? ????,16:40:43,,TRUE,32.20942,34.88371,0,14,1.333333333,18.66666667
111958,?,111958b14,111958b,10650,1,#,???? ????? ?????,14,30856,???? ?????,7:53:00,7:53:00,FALSE,32.32373,34.86711,1,37,1.666666667,61.66666667
115198,?,115198c23,115198c,12149,1,#,?????,23,20105,????? ???????/??? ????,18:24:49,,TRUE,32.136707,34.798164,0,21,2.166666667,45.5
115309,?,115309c44,115309c,24092,1,0,"?""?-?""?",44,36780,"?. ?????? ?""?/?????? ??????",7:10:00,7:10:00,FALSE,32.094936,34.88653,0,0,1,0
311251,?,311251c16,311251c,10140,2,0,?????-?? ??,16,21287,??? ?? ??/??' ??? ?????,6:27:00,6:27:00,FALSE,32.045143,34.808098,1,14,4,56
310158,?,310158c42,310158c,10129,1,0,"?????-????""?-?????",42,31691,???????/???????,18:08:26,,TRUE,31.96475,34.790337,0,7,4.333333333,30.33333333
221403,?,221403a18,221403a,19016,1,0,?? ????,18,25660,"??""?/??""?",18:55:00,18:55:00,FALSE,32.04802,34.79335,0,19,1.181818182,22.45454545
313359,?,313359c47,313359c,15025,2,0,?????-?? ??,47,21387,"???? ?????/?""? ?'???' ????",9:34:00,9:34:00,FALSE,32.110207,34.80153,0,4,4,16
118579,?,118579a1,118579a,11609,1,#,???? ????? ?????,1,30136,?. ?????? ?????/??????,13:59:00,13:59:00,FALSE,32.32689,34.85874,7,7,1,7
313226,?,313226c14,313226c,13139,1,0,????-????,14,38123,"??? ??? ?????/??""?",16:47:00,16:47:00,FALSE,32.05042,34.864025,0,10,1.333333333,13.33333333
118103,?,118103a24,118103a,11126,1,#,???? ????? ?????,24,25260,"?? ???????/??""?",9:10:00,9:10:00,FALSE,32.03936,34.76964,1,21,3,63
114469,?,114469c28,114469c,11249,2,#,?????,28,37777,'???????/????????,7:18:07,,TRUE,32.16686,34.901577,0,0,1.333333333,0
312522,?,312522c16,312522c,17043,2,0,?? ??-??? ??,16,25742,??? ??? ????/???? ???,6:59:00,6:59:00,FALSE,32.063614,34.79915,2,7,2.2,15.4
412497,?,412497a3,412497a,15060,1,0,?????-??? ??,3,25702,"?????/???""?",11:32:00,11:32:00,FALSE,32.06195,34.78497,1,6,2.8,16.8
311676,?,311676c2,311676c,20098,1,#,????? ?????? ???????????+????? ?????,2,20825,??' ?? ????/??? ????,6:50:00,6:50:00,FALSE,32.0539,34.774815,7,10,0.666666667,6.666666667
310520,?,310520a1,310520a,13146,1,#,????? ?????? ???????????+????? ?????,1,28624,?.?????? ?? ???? ???? 6/??????,6:23:00,6:23:00,FALSE,32.05649,34.77965,1,1,1.5,1.5
110446,?,110446b26,110446b,77015,1,#,???? ????? ?????,26,25247,"???""? ??""?/??""?",12:39:00,12:39:00,FALSE,32.03951,34.764,1,8,3,24
310159,?,310159c40,310159c,10129,2,0,"?????-????""?-?????",40,25392,??????/?????,16:05:00,16:05:00,FALSE,32.056572,34.77294,2,7,2.2,15.4
218671,?,218671a35,218671a,33027,1,0,?? ????,35,26945,????? ??????,6:48:00,6:48:00,FALSE,32.09893,34.82557,0,0,2.5,0
110918,?,110918b18,110918b,11505,2,#,???? ????? ?????,18,36601,??? ?????????/?????,18:33:00,18:33:00,FALSE,32.18476,34.85587,0,2,1,2
211981,?,211981c26,211981c,19016,1,0,?? ????,26,26004,???? ???????/??????,9:04:29,,TRUE,32.04611,34.806427,0,6,1.4,8.4
218483,?,218483a19,218483a,20022,2,0,?? ????,19,26428,??? ????/????? ????,8:46:00,8:46:00,FALSE,32.10965,34.8188,3,10,2.666666667,26.66666667
120611,?,120611a5,120611a,11501,2,#,???? ????? ?????,5,24068,?. ???? ?? ???? - ??????/??? ????,21:15:00,21:15:00,FALSE,32.08391,34.79509,1,19,2.285714286,43.42857143
211353,?,211353c20,211353c,16061,1,3,?????-??? ??,20,28665,??????/??? ?'????????,9:20:00,9:21:00,FALSE,32.082535,34.800724,1,10,0.333333333,3.333333333
314178,?,314178c24,314178c,17078,2,0,????-????,24,31648,???? 40/?????? ????,8:37:00,8:37:00,FALSE,32.04826,34.905434,1,13,0.666666667,8.666666667
218051,?,218051a16,218051a,33062,2,0,?? ????,16,25609,??????? ????/???????,12:36:00,12:36:00,FALSE,32.07531,34.77536,0,4,3,12
415607,?,415607a6,415607a,15058,2,0,?????-??? ??,6,21040,???? ??????/??????,17:45:00,17:45:00,FALSE,32.05996,34.81638,2,4,2.75,11
121142,?,121142a42,121142a,10551,1,1,???? ????? ?????,42,32271,??? ??? ?'????????/???? ?????,5:49:04,,TRUE,32.09109,34.87249,0,6,1,6
121150,?,121150a2,121150a,10621,1,#,???? ????? ?????,2,20172,????? ???? ???????,6:52:00,6:52:00,FALSE,32.16333,34.82403,0,0,0.666666667,0
414028,?,414028a8,414028a,13067,2,0,?????-??? ??,8,21319,?????/ ???? ???,14:12:00,14:12:00,FALSE,32.05931,34.82829,6,44,2.714285714,119.4285714
210338,?,210338b30,210338b,27004,2,0,?? ????,30,27246,???????/?? ?????,21:18:00,21:18:00,FALSE,32.09639,34.77606,0,0,0.545454545,0
110567,?,110567b14,110567b,10565,2,#,???? ????? ?????,14,27063,???? ???/??? ?'????????,11:51:03,,TRUE,32.09232,34.84494,0,5,1.75,8.75
114178,?,114178a27,114178a,10571,2,#,???? ????? ?????,27,37033,??????/???????,14:53:00,14:54:00,FALSE,32.17491,34.90961,0,3,3,9
310783,?,310783b34,310783b,19072,1,0,"?????-????""?-?????",34,36323,?????????'/??? ????,17:06:06,,TRUE,32.00208,34.76764,0,2,2.111111111,4.222222222
111877,?,111877b24,111877b,10504,1,#,???? ????? ?????,24,26241,??????/??? ?'????????,8:56:00,8:56:00,FALSE,32.08261,34.80022,0,2,3,6
314721,?,314721c18,314721c,16115,2,0,????-????,18,21041,???? ???/?????,7:16:00,7:16:00,FALSE,32.058353,34.828606,9,27,2,54
119651,?,119651a8,119651a,10605,1,#,???? ????? ?????,8,39203,?? ???/????,15:40:43,,TRUE,32.30249,34.85434,0,8,1.307692308,10.46153846
211438,?,211438b28,211438b,27004,1,0,?? ????,28,21287,??? ?? ??/??' ??? ?????,20:51:00,20:51:00,FALSE,32.04514,34.8081,0,13,0.454545455,5.909090909
111239,?,111239b11,111239b,10561,1,#,???? ????? ?????,11,34261,??? ??/????????,10:03:11,,TRUE,32.16755,34.89368,0,21,2.2,46.2
310282,?,310282b34,310282b,16076,2,#,????? ?????? ???????????+????? ?????,34,36338,????????/?????????,12:54:26,,TRUE,32.01335,34.78809,0,6,0.75,4.5
316011,?,316011a22,316011a,16076,1,#,????? ?????? ???????????+????? ?????,22,33823,??? ?????/???? ???????,17:34:32,,TRUE,32.0303,34.77423,0,5,1,5
221386,?,221386a29,221386a,21007,2,0,?? ????,29,20024,??? ??? ????? /??? ???? ????,13:01:00,13:01:00,FALSE,32.08046,34.79767,2,11,2.6,28.6
314849,?,314849c4,314849c,10137,2,0,????-????,4,38126,???/????,6:19:27,,TRUE,32.037743,34.890087,0,1,1,1
211619,?,211619b3,211619b,35002,2,0,?????-??? ???,3,27058,?????????/????,20:03:00,20:04:00,FALSE,32.09049,34.83882,13,13,2.833333333,36.83333333
411170,?,411170a4,411170a,20070,2,0,?????-??? ??,4,30530,?????????? ?? ????/??? ?????,7:52:00,7:52:00,FALSE,32.06573,34.84393,4,8,3,24
313918,?,313918c47,313918c,28055,2,0,????-????,47,25867,???? ?????/?????,22:49:00,22:49:00,FALSE,32.099136,34.779804,0,0,2.6,0
313036,?,313036c28,313036c,24006,2,0,?????-?? ??,28,36236,????? ?? ??/??? ???,7:00:02,,TRUE,32.01468,34.754482,0,1,0.666666667,0.666666667
214362,?,214362c23,214362c,13039,2,0,?????-??? ??,23,21237,??? ?????/???? ???,8:52:59,,TRUE,32.065685,34.78531,0,4,1.8,7.2
221387,?,221387a2,221387a,21007,1,0,?? ????,2,21665,??????? ??????/???????,13:49:00,,TRUE,32.11132,34.80749,0,7,2.5,17.5
315374,?,315374c15,315374c,15042,2,0,?? ??-??? ??,15,25244,"??????? ?????/??""?",9:57:00,9:57:00,FALSE,32.039276,34.76169,1,13,3.333333333,43.33333333
413994,?,413994a22,413994a,14065,2,0,?????-??? ??,22,26138,?????????/??????,13:53:00,13:53:00,FALSE,32.07932,34.81419,0,11,2.75,30.25
214268,?,214268c27,214268c,15052,2,0,?????-??? ??,27,21044,?????/?????,8:35:00,8:35:00,FALSE,32.0638,34.809772,2,16,2,32
311424,?,311424c13,311424c,16040,1,0,?? ??-??? ??,13,22946,?????/???? ???,14:07:00,14:07:00,FALSE,32.064922,34.786053,0,20,3.2,64
111326,?,111326b49,111326b,11126,2,#,???? ????? ?????,49,33220,'?????????'/???????,16:12:46,,TRUE,32.00747,34.76854,0,9,3,27
113846,?,113846c30,113846c,13166,1,0,"?""?-?""?",30,20008,??? ???? ????/ ??????,11:13:52,,TRUE,32.06701,34.785084,0,0,3,0
313760,?,313760c14,313760c,20036,1,0,????-????,14,21028,??? ?????/???? ????,19:08:00,19:08:00,FALSE,32.071995,34.79565,1,11,2.666666667,29.33333333
311884,?,311884c47,311884c,12142,2,0,?? ??-??? ??,47,26369,??? ??? ??? /??? ??? ?????,10:58:00,10:58:00,FALSE,32.09551,34.820454,0,13,2.8,36.4
311621,?,311621b24,311621b,18010,2,0,"?????-????""?-?????",24,25291,"???/?""? ?????",14:08:00,14:08:00,FALSE,32.04715,34.75258,2,23,3,69
312168,?,312168b37,312168b,53073,2,0,"?????-????""?-?????",37,21499,??? ?????????/????,14:35:00,14:35:00,FALSE,32.04814,34.76918,0,10,11,110
111990,?,111990b11,111990b,10572,2,#,???? ????? ?????,11,27070,"??' ??""?/??????",15:22:19,,TRUE,32.12092,34.80443,0,2,1,2
313376,?,313376c14,313376c,20036,2,0,????-????,14,31662,?????? ???/??? ???,12:07:00,12:07:00,FALSE,32.03503,34.847286,2,8,3.25,26
217978,?,217978a22,217978a,14041,1,0,?? ????,22,37944,???? ???????/?????? ????,16:01:00,16:01:00,FALSE,32.03141,34.74605,0,3,2.375,7.125
313221,?,313221c11,313221c,15042,2,0,?? ??-??? ??,11,35502,????? ???????/??? ??????,10:33:00,10:33:00,FALSE,32.023155,34.747063,0,7,3.333333333,23.33333333
311795,?,311795c39,311795c,16040,1,0,?? ??-??? ??,39,36169,"??? ????/?""? ???????",15:16:33,,TRUE,32.008953,34.75487,0,13,3.2,41.6
120432,?,120432a11,120432a,77015,1,#,???? ????? ?????,11,20298,??? ????/?????,19:45:00,19:45:00,FALSE,32.05426,34.77875,1,6,2.714285714,16.28571429
221276,?,221276a9,221276a,21017,2,0,?? ????,9,25279,??' ????? ????/???,22:23:16,,TRUE,32.0416,34.77916,0,0,2.75,0
218909,?,218909a32,218909a,17033,1,0,?? ????,32,21339,"???""?/ ??. ???????",13:15:00,13:16:00,FALSE,32.07364,34.82492,1,17,2.4,40.8
314486,?,314486a6,314486a,12271,1,#,????? ?????? ???????????+????? ?????,6,21227,????? ??????/???? ???????,14:27:30,,TRUE,32.10671,34.80278,0,2,2.6,5.2
112007,?,112007c30,112007c,10551,2,#,???? ????? ?????,30,37055,?????/?? ??????,6:01:50,,TRUE,32.18128,34.871548,0,5,0.5,2.5
413818,?,413818a29,413818a,23018,1,0,?????-??? ???,29,38129,?????????? ?? ????,13:42:00,13:42:00,FALSE,32.06538,34.84584,8,35,1.25,43.75
221474,?,221474a28,221474a,40044,1,0,?? ????,28,20203,????? ??????/???,7:17:00,7:17:00,FALSE,32.05073,34.75238,0,1,2.666666667,2.666666667
110557,?,110557c26,110557c,20048,2,#,?????,26,20196,??? ????? ???? ????? ????,17:17:00,17:17:00,FALSE,32.128597,34.828976,3,25,2.142857143,53.57142857
219204,?,219204a3,219204a,27004,1,0,?? ????,3,21090,?? ?????/??????,9:48:00,9:48:00,FALSE,32.09391,34.77508,1,5,0.916666667,4.583333333
122064,?,122064a28,122064a,10623,1,#,???? ????? ?????,28,21188,??? ????/????? ?????,18:48:47,,TRUE,32.09538,34.79414,0,5,1.333333333,6.666666667
220497,?,220497a52,220497a,13104,2,0,?? ????,52,25867,???? ?????/?????,14:12:00,14:12:00,FALSE,32.09915,34.77987,0,0,2.4,0
222554,?,222554a23,222554a,21007,1,0,?? ????,23,20017,??? ??? ????? /??? ???? ????,12:50:00,12:50:00,FALSE,32.08042,34.79737,1,33,2.5,82.5
220649,?,220649a7,220649a,11204,2,0,?? ????,7,21574,??? ?? ??/??? ??? ????,13:57:00,13:57:00,FALSE,32.04684,34.80003,2,15,2.636363636,39.54545455
310173,?,310173c23,310173c,12125,2,0,?????-?? ??,23,20444,??????? ?????/????? ????,22:01:49,,TRUE,32.04646,34.762993,0,9,3.25,29.25
313687,?,313687c22,313687c,23056,2,0,????-????,22,38128,?????????? ?? ????/??? ?????,12:18:00,12:19:00,FALSE,32.06561,34.843956,2,8,3,24
210873,?,210873b16,210873b,25005,1,0,?? ????,16,25587,??' ???????/???????,9:21:00,9:21:00,FALSE,32.0685,34.77797,0,15,2.461538462,36.92307692
310413,?,310413c23,310413c,10140,2,0,?????-?? ??,23,26165,"???""?/??? ???? ????",13:15:22,,TRUE,32.06189,34.821957,0,14,1.333333333,18.66666667
312521,?,312521c16,312521c,17043,1,0,?? ??-??? ??,16,38633,?. ???? ??????,5:27:27,,TRUE,32.01497,34.762024,0,12,3.6,43.2
412515,?,412515a5,412515a,16061,2,0,?????-??? ??,5,26462,"?? ??????/??""?",11:22:32,,TRUE,32.0658,34.83294,0,11,2.3,25.3
315022,?,315022c28,315022c,10138,1,0,????-????,28,31580,"??? ??????/??""? ?????",6:28:00,6:28:00,FALSE,31.975437,34.807297,0,28,1,28
111233,?,111233c13,111233c,11909,2,#,???? ????? ?????,13,26877,??????/???????,15:17:08,,TRUE,32.145645,34.83902,0,0,0.666666667,0
111540,?,111540b28,111540b,10605,2,#,???? ????? ?????,28,39234,??. ??????/???????,20:08:00,20:09:00,FALSE,32.32147,34.85608,0,5,1.736842105,8.684210526
211432,?,211432b12,211432b,23018,2,0,?????-??? ???,12,31816,?? ?????? / ???? ????,12:31:16,,TRUE,32.05387,34.85285,0,7,1.666666667,11.66666667
413996,?,413996a2,413996a,14065,2,0,?????-??? ??,2,31746,"??? ?????? ?? ?????/??""?",14:19:00,14:19:00,FALSE,32.04652,34.84692,2,3,2.75,8.25
317140,?,317140a3,317140a,19095,1,#,????? ?????? ???????????+????? ?????,3,31683,??? ???/????? ?????,23:09:52,,TRUE,31.9875,34.77318,0,0,3,0
218634,?,218634a10,218634a,17009,1,0,?? ????,10,21544,??? ?????/??' ???? ????,7:16:00,7:17:00,FALSE,32.07674,34.78787,2,6,1.333333333,8
110730,?,110730b20,110730b,10570,2,#,???? ????? ?????,20,37178,??? ????? ????/??? ??????,16:32:06,,TRUE,32.15437,34.89475,0,5,0.666666667,3.333333333
113974,?,113974c9,113974c,29082,1,0,"?""?-?""?",9,32493,?????????/?????????,12:27:11,,TRUE,32.085476,34.879448,0,14,2.625,36.75
110300,?,110300b27,110300b,10525,2,#,???? ????? ?????,27,26820,"???""?/?????????",8:23:00,8:23:00,FALSE,32.13647,34.84405,0,5,1,5
210234,?,210234b26,210234b,17009,2,0,?? ????,26,21158,??? ??????/????????,11:15:00,11:16:00,FALSE,32.08606,34.78202,3,5,1.066666667,5.333333333
311927,?,311927b36,311927b,53073,1,0,"?????-????""?-?????",36,36343,??? ???/???? ????,17:40:38,,TRUE,32.00576,34.79204,0,10,3.75,37.5
314035,?,314035c5,314035c,21037,2,0,????-????,5,38105,??????/???,19:24:00,19:24:00,FALSE,32.037407,34.89233,1,2,2.75,5.5
312286,?,312286b47,312286b,22089,1,0,"?????-????""?-?????",47,36346,???? ????/??? ?????,17:08:00,17:08:00,FALSE,32.00505,34.79739,0,1,1.375,1.375
311922,?,311922b43,311922b,21088,1,#,????? ?????? ???????????+????? ?????,43,36349,??? ?????/??? ???,15:39:00,15:39:00,FALSE,32.00853,34.79146,0,9,3,27
110829,?,110829b33,110829b,14026,2,#,???? ????? ?????,33,34643,"??""?/???",13:08:00,13:09:00,FALSE,32.02356,34.75702,2,4,2.4,9.6
119362,?,119362a6,119362a,10650,2,#,???? ????? ?????,6,24068,?. ???? ?? ???? - ??????/??? ????,17:47:14,,TRUE,32.08391,34.79509,0,12,1.333333333,16
110665,?,110665c20,110665c,10524,1,#,???? ????? ?????,20,21219,??? ????? ????/??? ???,13:12:45,,TRUE,32.128117,34.828144,0,3,1,3
311155,?,311155b19,311155b,10129,1,0,"?????-????""?-?????",19,36292,????????/?????,6:43:56,,TRUE,32.029,34.76662,0,8,1,8
112300,?,112300c26,112300c,20048,2,#,?????,26,26714,??? ?????/?????,17:15:00,17:15:00,FALSE,32.121513,34.821575,1,36,2.142857143,77.14285714
219234,?,219234a12,219234a,17033,1,0,?? ????,12,27070,"??' ??""?/??????",20:51:00,20:51:00,FALSE,32.12092,34.80443,1,22,2.5,55
312029,?,312029b41,312029b,16071,1,#,????? ?????? ???????????+????? ?????,41,39937,???'????/??? ?????,12:33:49,,TRUE,31.98703,34.77042,0,4,1.875,7.5
312287,?,312287c37,312287c,22018,1,0,?????-?? ??,37,36179,??? ???/??????,12:49:00,12:49:00,FALSE,32.014336,34.75894,0,6,3.444444444,20.66666667
310961,?,310961c16,310961c,34046,2,0,?????-?? ??,16,25203,???/?????? ????,13:48:00,13:48:00,FALSE,32.035767,34.748486,0,4,3.75,15
118336,?,118336a14,118336a,16024,2,#,???? ????? ?????,14,26819,?????/?????????,17:50:00,17:50:00,FALSE,32.13684,34.84333,1,10,2.8,28
218236,?,218236a26,218236a,11279,2,0,?? ????,26,21199,????? ??? ????/???????,15:36:00,15:36:00,FALSE,32.11233,34.79792,0,11,2.333333333,25.66666667
111882,?,111882b13,111882b,10531,2,1,???? ????? ?????,13,20643,????? ??????/??? ??? ?????,9:41:00,9:41:00,FALSE,32.09842,34.82681,3,11,0.333333333,3.666666667
315068,?,315068c19,315068c,28055,2,0,????-????,19,31124,??? ????/??? ????,15:34:00,15:34:00,FALSE,32.0508,34.841434,6,20,3,60
310100,?,310100c31,310100c,24006,2,1,?????-?? ??,31,35797,??? ??? ???/??? ????????,9:34:47,,TRUE,32.014004,34.75321,0,0,3.333333333,0
313573,?,313573c16,313573c,34015,2,0,????-????,16,31018,????? ????/??? ??? ?????,13:58:00,13:58:00,FALSE,32.06079,34.8621,2,6,2.666666667,16
313381,?,313381c29,313381c,13139,2,0,????-????,29,33736,???? ???? ????/???? 412,21:36:00,21:36:00,FALSE,32.005543,34.83152,2,14,0.75,10.5
221691,?,221691a7,221691a,11204,1,0,?? ????,7,27098,?? ?????/??' ?? ??????,10:01:00,10:01:00,FALSE,32.08422,34.77204,1,8,2.5,20
311535,?,311535a3,311535a,21088,2,#,????? ?????? ???????????+????? ?????,3,35852,???? ????/??? ?????,8:05:00,8:05:00,FALSE,32.00529,34.79754,2,2,3,6
210700,?,210700b35,210700b,16054,2,0,?????-??? ??,35,25374,??? ????/?? ???,21:25:00,21:26:00,FALSE,32.05495,34.76864,0,10,1.666666667,16.66666667
317244,?,317244a23,317244a,22089,1,1,"?????-????""?-?????",23,25943,????? ?????/??? ????,23:35:25,,TRUE,32.09421,34.79308,0,1,2.333333333,2.333333333
110262,?,110262c27,110262c,19047,1,#,?????,27,21525,??? ?????/??? ??????,10:38:56,,TRUE,32.12048,34.819656,0,13,1.75,22.75
210688,?,210688b4,210688b,16061,2,0,?????-??? ??,4,26464,"??""?/?? ??????",11:57:29,,TRUE,32.06628,34.83368,0,1,2.3,2.3
311655,?,311655b52,311655b,10189,2,0,"?????-????""?-?????",52,21828,??? ???? ?????/???? ??????,11:48:00,11:48:00,FALSE,32.108,34.83524,0,10,1.875,18.75
220876,?,220876a33,220876a,11204,2,0,?? ????,33,25867,???? ?????/?????,21:58:00,21:58:00,FALSE,32.09915,34.77987,0,0,3,0
111326,?,111326b21,111326b,11126,2,#,???? ????? ?????,21,25893,???? ??????/??? ??????,15:15:00,15:15:00,FALSE,32.09362,34.78327,0,13,3,39
220830,?,220830a2,220830a,21007,1,0,?? ????,2,21665,??????? ??????/???????,16:01:00,16:01:00,FALSE,32.11132,34.80749,1,9,2.833333333,25.5
112733,?,112733c7,112733c,10524,2,#,???? ????? ?????,7,26353,"??? ??? ???/??""?",19:25:39,,TRUE,32.092903,34.81661,0,2,0.333333333,0.666666667
218548,?,218548a3,218548a,27004,1,0,?? ????,3,21090,?? ?????/??????,18:35:00,18:36:00,FALSE,32.09391,34.77508,4,6,0.466666667,2.8
311911,?,311911b21,311911b,12172,1,0,"?????-????""?-?????",21,36392,???? ??????/???????,16:14:00,16:14:00,FALSE,32.03344,34.77011,5,25,2.8,70
121158,?,121158a27,121158a,59021,1,#,???? ????? ?????,27,21827,???? ??????/?????,22:57:00,22:57:00,FALSE,32.10703,34.83379,0,6,2.5,15
220650,?,220650a21,220650a,11204,1,0,?? ????,21,25637,?. ???? ?????,15:40:00,15:40:00,FALSE,32.05449,34.7846,8,24,2.733333333,65.6
311011,?,311011c12,311011c,22018,2,0,?????-?? ??,12,36223,??? ??????/????? ???????,13:01:00,13:01:00,FALSE,32.022903,34.747665,1,20,3.25,65
311084,?,311084c2,311084c,10140,1,0,?????-?? ??,2,20162,??? ?????/??????,7:33:00,7:33:00,FALSE,32.096775,34.829243,0,0,0.666666667,0
312141,?,312141b1,312141b,12271,1,#,????? ?????? ???????????+????? ?????,1,26682,???'???,14:59:00,14:59:00,FALSE,32.1172,34.80412,0,0,3,0
312941,?,312941c23,312941c,36079,1,0,????-????,23,36725,??? ?????? ???/?????? ?????,8:25:23,,TRUE,32.1004,34.870842,0,2,1,2
312784,?,312784a43,312784a,19072,2,0,"?????-????""?-?????",43,20364,???????/?????,10:35:00,10:35:00,FALSE,32.08545,34.77462,1,8,2.333333333,18.66666667
213078,?,213078c28,213078c,18057,1,0,?????-??? ??,28,21044,?????/?????,22:05:21,,TRUE,32.0638,34.809772,0,5,2.75,13.75
311516,?,311516b43,311516b,12172,1,0,"?????-????""?-?????",43,36361,???????/????,18:55:56,,TRUE,32.01181,34.79861,0,0,2.8,0
411103,?,411103a16,411103a,15060,1,0,?????-??? ??,16,26205,??. ???????/?????,7:25:00,7:25:00,FALSE,32.07462,34.82171,8,38,3,114
111270,?,111270b12,111270b,36035,1,#,???? ????? ?????,12,26184,??? ?? ??????/??????,15:42:00,15:42:00,FALSE,32.06945,34.81714,0,6,2.2,13.2
211818,?,211818b6,211818b,14045,1,0,?????-??? ??,6,21172,????????/???? ?????,17:06:00,17:07:00,FALSE,32.11343,34.80098,3,12,2.8,33.6
