trip_id_unique_station,passengers_up
211986c32,1
210486b8,7
118931a15,0
112009c20,2
316069a26,4
120954a9,8
313519c22,6
219596a10,0
314604c29,0
417028a12,2
314228c24,1
221295a7,0
312795a26,3
110958c2,0
110810c33,0
219262a16,1
119409a13,0
219023a19,1
121492a24,4
210885b8,2
311361a1,0
110718b30,0
110366b7,0
414038a25,0
115011c10,0
120432a28,0
315624a27,1
118830a5,0
417607a13,3
218460a22,0
110389c9,0
212407c9,0
314318c11,0
210457b3,0
210622b19,0
315068c40,4
314427a35,0
315033c41,0
310449c22,2
311720b21,1
416992a22,0
115445c12,3
222567a7,1
118572a29,0
121332a55,0
419488a31,0
122484a39,1
220556a14,3
313013c15,1
313227c43,0
320775a48,0
210453b8,1
211602b5,0
114203c21,4
115415c28,1
120053a21,0
211608b9,2
115198c4,0
413982a24,2
313779c1,0
312690c39,2
111781b9,0
221012a16,2
110258b9,0
222142a23,1
218477a1,2
111152c13,1
314472a15,3
219207a3,1
114803c42,0
119651a5,0
211587c33,0
315241c1,0
415827a5,3
312660c4,1
115255c6,0
222108a27,0
312437c17,0
118710a27,0
218915a14,0
220159a20,4
315060c23,2
121200a6,0
111246b5,0
312370c17,0
311247c35,0
110236c40,0
312461c52,0
221371a11,1
119830a13,1
121643a40,0
115394c5,1
410929a14,3
310765c36,0
218596a17,1
311853b26,2
415345a37,1
118285a43,1
311011b16,5
210232b13,0
110576c34,2
310440a43,1
214010c14,0
112159c21,0
219091a16,1
315306a10,2
119803a4,1
211968c22,1
311734b44,0
120802a16,0
310167b3,0
211353c20,2
119702a38,0
310175c16,2
313676c39,1
111237b32,0
114298c7,1
111274b16,0
211990c14,2
214096c8,3
218122a12,2
316094a33,0
120771a15,2
112605c36,0
311762b23,1
115252c43,1
219115a23,0
112439c8,1
211626c31,0
320031a31,0
320759a28,2
312926a25,1
311514b13,0
219611a3,0
122742a27,0
120196a29,1
212212b41,0
110722b31,0
113391c24,7
111690b10,0
310586b28,2
210135b19,1
114934c27,1
114199c7,1
121631a9,0
221112a10,2
122483a15,0
111215c24,0
118344a36,0
411108a4,2
219782a44,1
121135a40,0
210324b13,4
416978a21,2
110901c2,1
311005b6,1
310451c20,3
115583c52,0
220125a29,1
310617b5,0
110993c1,1
120051a15,2
212220b8,1
317415a1,2
313534c31,0
218886a31,0
312447c5,0
111889b11,0
313021a13,0
118714a15,0
219742a39,0
315220c3,0
112800c4,0
313003a14,2
118834a22,0
122742a22,4
118197a21,0
115437c36,0
310562b21,0
212412c19,0
111306c31,1
111242b10,7
121603a18,2
110690c26,2
311681a6,1
212095b2,0
312361a38,1
120807a12,0
217986a8,2
311866c30,2
313359c48,0
315182c4,2
111341c21,1
115230c5,1
211835c26,0
214484c13,0
311437c11,2
221690a21,0
110662c28,0
115319c41,0
316740a24,1
412587a6,0
312698c48,0
311765c18,1
115509c9,3
212067b5,4
317299a42,1
218984a41,1
118139a34,0
213411c29,0
110691c7,2
211448b14,2
316827a22,2
118273a5,2
412515a7,4
120724a28,1
115542c10,7
110864c10,2
118345a27,2
119561a26,0
119703a14,1
220024a18,1
115402c13,0
121101a9,0
312787c20,0
412187a21,2
310103c20,2
312370c33,0
114479c48,7
111966b23,0
418768a1,1
111963b13,7
313168a29,5
416273a14,2
417001a11,1
310400a49,1
313511c19,1
113818c20,1
315056c2,0
316825a3,0
312810c36,1
310818c53,0
312713c24,0
310804c33,3
311654b36,0
121217a42,0
312948a42,0
112646c26,1
120820a42,0
313249c32,0
310283c21,0
220576a20,0
415291a45,0
419923a20,0
311144b15,5
120168a21,0
220209a4,0
415835a14,2
120289a16,0
312013b44,1
310315c25,0
112595c24,1
315413c12,0
111480b14,0
115423c32,1
416271a3,2
313341c39,0
314956c12,0
118304a47,0
212111b32,0
321481a38,0
310148c3,2
218696a20,0
120745a6,0
313534c37,0
211203b38,0
220576a12,3
111314c37,2
311791c21,0
314113c10,0
317248a25,0
118795a36,2
218854a12,0
317406a10,0
311409c39,0
310315c37,0
419493a48,1
311953c33,2
212296c17,1
311628b21,0
110810c24,0
310891c4,3
112600c14,1
221021a18,0
111682b4,0
111757b1,5
312614c20,3
313604c18,1
218068a9,0
313436c16,2
211795b2,0
218071a19,0
415764a20,0
119363a12,1
419506a22,1
313499c8,7
417224a5,0
312923c21,0
316890a26,0
220375a4,2
318529a27,1
310698c24,1
414518a16,2
220376a14,2
111987b12,2
114768c23,0
110840b23,0
220016a28,0
412836a17,2
412636a3,0
111870b9,0
312204c34,4
115483c13,2
110724b34,1
419896a17,0
112865c30,0
310065c8,1
119447a17,0
219037a5,0
312807c22,1
316096a35,0
318372a20,0
111810c30,0
122350a10,1
310402a30,2
221240a16,1
111776b38,1
115509c6,1
313672c1,0
414260a17,0
312189b2,0
218042a20,0
218984a30,1
219786a11,5
310293b42,1
317244a23,0
314417c28,1
310280a40,0
210329b26,0
212231b6,1
311414a40,5
314249a55,0
417061a32,0
115579c2,0
311293c8,1
121214a30,2
312727c11,0
221437a16,2
221291a11,1
310149a16,0
118834a27,0
120229a18,0
112395c38,2
113854c48,0
121194a5,0
118135a27,3
218441a61,0
111654c31,0
211576b25,0
121775a6,1
112645c3,11
218697a28,1
315343c33,2
120539a18,0
111446c35,1
312911c16,0
111742c35,2
311768c40,2
122651a16,1
115158c36,0
121741a43,0
219739a11,1
110398c31,0
212063b25,3
212202b11,1
321714a16,0
311269c28,0
312313b2,0
210480b7,2
311936b33,0
110531b16,0
120298a26,0
213787a13,1
120806a23,1
220152a31,3
310638c20,0
121186a7,4
313340c22,2
213684a9,3
417851a21,2
417124a15,0
218697a14,3
110836b12,2
119701a16,2
113924c11,2
113401c10,4
310697c6,0
120163a33,0
221691a15,1
219793a13,0
311658c2,0
218253a6,2
115342c2,6
110975c21,1
121091a14,0
413664a8,7
114374c24,0
315994a25,1
121502a19,1
310284b23,4
311311b32,1
211576b31,0
220583a24,0
314256c12,1
111522b26,0
311539a3,0
119128a15,0
416964a31,1
111693c30,0
120292a34,0
222134a12,1
218986a3,0
212337c14,8
218619a11,0
111026b22,1
416744a1,0
314433c34,0
114772c19,0
212401a23,6
220496a26,1
310499c5,0
110235c24,0
315582c15,2
314687c29,0
118550a31,0
311437c29,1
120772a34,0
212328c25,0
314601c22,2
220638a21,0
210330b31,0
120719a24,3
318811a24,0
218961a25,3
311532b31,0
110940b22,2
318376a35,2
111812c12,2
314226c10,4
110398c3,0
221691a8,1
111400c38,4
221275a15,1
111099c23,3
113582c25,1
310781c42,0
310141c46,2
111876b26,0
218672a3,1
314894c30,0
110681c14,2
114534c9,0
212127b13,2
314343c7,1
412812a15,0
111395b27,0
310559b13,3
110204b18,0
410544a30,0
312123c43,1
314460c8,1
415491a7,1
110836b2,1
119448a2,0
119428a20,2
111876b29,0
218548a12,1
312129c57,0
314424a34,1
314422c4,0
312382c18,0
115039c38,1
119662a32,0
313037c40,1
118830a30,0
211220b2,0
310585c1,0
310489a32,2
212100b14,0
115415c7,4
218498a9,1
217934a43,0
410230a25,0
313693c46,0
113813c23,2
115210c28,1
110954c36,0
222204a20,0
314177c23,0
212115b5,3
315097c9,0
111458b27,0
318811a40,0
315033c31,2
310084c18,1
114469c29,0
221689a26,2
313762c4,0
315848a22,2
218485a33,0
110995c18,0
110964b16,0
315059c8,0
312997a47,0
311159b6,4
411111a4,2
315184c19,1
220503a18,5
110394b32,2
112494c32,0
211400b39,4
416271a2,2
110751b30,0
118801a1,0
114738c26,1
314597c9,0
118274a32,0
110660c3,0
310403c22,1
118336a7,1
312942a14,2
212061b4,1
311369a5,0
110710a48,0
311933b41,0
110806c16,1
315104c17,0
111878b39,0
214267c47,0
311932b6,0
311888c23,3
217909a2,1
312140b18,2
210695b6,0
314594a15,0
320215a27,1
312313b29,0
221689a18,1
113508a6,0
121633a26,0
314436c6,3
112037c53,0
110662c26,1
312782a42,2
211426b3,1
119509a33,0
114768c19,2
220015a11,3
120277a19,0
222100a4,3
110093b26,0
310201c54,0
218435a12,0
110260c37,0
110201b25,0
111871b42,0
110530b9,0
110806c30,1
112513c29,0
221052a14,3
311761b12,2
114756c9,2
321322a6,3
110957c12,5
122055a18,0
216545a8,0
310647b36,0
111234c35,0
213730c30,0
310887c19,2
211585b30,1
121151a9,2
119059a27,0
120689a32,0
221048a25,0
312288c9,5
310062c18,0
220842a5,4
313370c43,0
114216c33,4
312926a14,0
111989b27,0
113764c26,0
110440c39,1
417031a27,0
410543a34,0
222474a5,3
122482a24,1
312194b2,2
219812a28,1
110528b10,0
121204a46,0
315105c6,0
313985c2,0
314124c4,2
312063c2,1
120747a36,0
312727c23,1
311298c17,0
220595a5,1
311694a39,2
415829a16,1
310581c17,0
222586a19,0
122336a9,0
119568a46,1
212072b10,1
312549c22,0
111869b30,0
113849c31,3
410230a14,0
313836c22,0
313490c27,0
119959a49,1
122653a1,3
121489a20,2
211842b32,0
110420c2,2
211414b34,3
118730a24,0
312785c27,3
312166b3,0
311767c42,0
211394b15,5
113489a37,0
220474a8,2
310348a38,0
211027a17,0
122623a20,0
413224a27,0
213149a4,5
219762a19,1
314447a4,0
115325c16,1
415208a2,3
115039c24,0
115038c34,1
314983c7,3
111875b8,0
210076b32,2
212067b48,0
312695c32,0
110662c20,1
314966c9,0
114218c18,4
216821a29,1
121659a2,1
219623a11,2
314415a7,3
218980a23,5
221695a10,0
119640a2,1
111413b2,0
318354a34,1
310767c7,1
113362c34,0
220142a16,2
312807c14,1
121214a38,0
310071c17,0
312683c14,0
121774a31,0
119831a28,1
310059c31,1
312149b3,1
316100a12,3
212088b4,1
312154b16,3
310469a27,3
220082a10,4
120803a27,1
114198c23,4
113560c18,2
219220a30,0
310380a25,0
113401c5,2
110958c29,0
111638b9,0
214427c10,2
313372c12,0
311710b21,3
212041b21,0
416923a38,0
313746c23,1
120810a3,1
313701c21,1
413359a29,3
313711c1,1
315796a39,1
314983c6,2
316086a40,1
213780a18,0
417124a3,0
120053a5,1
121352a27,0
314557c6,0
314424c36,0
410541a18,1
118154a15,1
111943b19,1
410144a36,1
110107b7,1
313311c37,0
412637a6,0
310989c15,1
314884c18,1
312303b31,0
210347b19,0
219214a5,3
221275a28,1
111368c21,1
312727c20,0
222400a15,3
219039a20,1
214100c16,3
313221c8,0
211835c2,0
219207a50,0
311369b31,0
312451c28,2
211610b22,3
417024a12,1
114178a26,0
312189b34,2
118328a16,0
413958a3,0
412183a18,5
111639b39,0
412841a23,5
221056a21,1
312517c4,0
220600a31,1
313436c35,0
416980a29,2
312100c7,0
310065c17,1
313071c12,2
121640a25,0
311684c6,0
122194a28,0
114667a22,0
415542a4,3
213413c15,4
314360a26,2
211994b21,0
118707a42,0
115232c2,2
113769c36,1
313359c45,0
217328a10,2
312363a30,2
313682c1,0
314282c6,1
416418a22,4
312361a9,0
115274c53,3
313048a36,0
118331a20,1
121130a31,1
415293a40,4
314294a13,2
310540b20,0
311513b33,0
120688a21,0
213423a2,0
314066a36,3
121633a10,0
115126c2,0
310439a45,1
312199a16,0
211359c26,0
314928c21,2
313370c8,1
311158b35,0
211226b18,2
412186a3,0
313214c12,0
311927c2,2
212328c4,1
111267b6,1
310782b38,0
313366c33,0
419908a18,0
122606a16,4
312270c54,0
120932a30,0
220231a5,1
211296b20,1
118202a34,0
111978b39,0
315161c11,2
115288c14,1
113925c24,0
310538c52,0
119679a28,0
221587a24,2
112007c11,0
219126a1,2
211360c20,0
219581a2,2
310161c5,0
415603a5,0
121675a15,2
113970c41,0
311888c6,2
211183c1,0
110813c31,0
220152a37,0
220845a18,1
311545b4,1
414782a24,1
314911c43,0
317294a3,0
111026b32,1
112235c34,0
413926a5,0
221474a20,0
220356a11,2
314114c19,3
112773c6,0
312919a11,0
122650a42,0
119534a3,1
312522c10,0
317573a53,0
113847c23,0
311704b7,2
314932c25,0
314113a36,0
314156c21,0
210320b25,1
211430b19,1
118208a21,0
222561a20,0
316100a26,2
320777a32,0
411351a28,1
315120a31,2
311757a40,2
311897b3,0
310170b23,2
310599c20,2
118956a31,0
112470c13,4
221082a42,0
114934c15,0
111682b14,1
118282a20,0
317382a16,0
218983a4,2
313747c29,0
314177c38,0
110922b59,0
110357c4,1
310140b41,0
113844c37,0
415766a25,1
110757c18,0
210665b2,3
111307c30,0
313167a37,3
421998a20,0
210873b25,1
111316b12,0
111989b8,2
313825c27,0
313676c31,1
310293b29,2
110390c11,1
218444a13,1
211585b4,0
122637a4,0
214402c36,0
221297a30,1
114210c30,1
314809c13,0
110850b13,0
220529a24,3
115484c47,0
311655c23,1
419459a26,1
310612c33,1
211226c15,1
112039c8,1
310080a11,0
218961a54,0
121767a55,0
313916c4,3
310148c11,1
115489c35,0
314478a12,4
122374a17,0
115142c12,2
218592a13,2
311127c21,0
111947b30,0
314611c24,2
314258c25,3
415468a30,0
119689a18,0
412241a14,2
311437c49,0
414505a39,1
114196c17,0
110665c34,0
120407a49,0
113554c1,3
417851a20,2
120195a19,0
119702a9,3
314029c22,0
312125c32,0
419467a23,0
310800c8,1
314997c8,1
121327a15,5
111879b21,0
111100c39,0
210019c14,3
314633c42,0
214404c14,1
310983c6,3
110389c2,0
317376a31,0
120536a50,0
119843a8,0
120933a15,0
219223a32,0
314958c2,0
111463b41,1
310113c4,1
310285c31,1
213721c21,0
314591a45,2
313713c44,0
210955a14,0
311704b9,1
312949a2,0
122490a15,3
110144b6,0
118107a9,0
316889a44,0
118714a37,1
212114b30,1
312786c29,0
415485a14,2
211578b11,0
110446b39,0
315852a37,0
310952c5,1
413705a21,4
211177b26,0
314114c18,3
211181b8,1
310349a20,0
210876b27,1
313317c25,0
312852a52,0
118173a41,1
121351a33,0
313800c40,0
219628a3,0
112231c21,1
110399c50,0
210857c34,2
115540c17,0
121087a29,2
413748a20,0
413985a31,0
318549a2,0
110136c4,2
311845c30,0
110308b19,1
311757c43,2
220371a10,0
415408a9,2
120206a22,1
310960c27,0
314472a14,2
316038a3,0
220359a22,1
315432c22,2
310888c5,0
115541c12,3
314247a9,1
220863a15,2
219205a3,2
314349c18,2
313937c43,0
111882b33,0
410215a13,1
220503a43,0
113489a42,1
412584a16,3
415400a27,0
112158b7,0
313748c33,2
310147a25,3
221031a4,1
311538a8,3
218954a26,1
120442a12,0
413939a18,1
115390c4,1
310065c11,1
120441a1,0
312780a22,1
115506c22,0
313680c42,1
410367a17,1
313032c2,0
121534a15,1
110867c16,2
211841b15,1
110663c23,2
120061a9,0
310148c35,2
113922c36,1
210659b14,2
111938c4,2
317239a41,2
120294a43,0
314425c14,0
318270a11,1
110576c41,0
412484a7,0
111860b4,3
115981a5,2
114589c29,0
311865c11,1
212001c18,3
115408c16,6
118107a42,0
410543a28,0
311760c13,2
417227a19,0
417532a12,2
314299a15,3
121207a15,0
219126a24,0
411407a38,0
119691a38,0
311506a42,2
311927c41,0
220882a5,3
120728a18,0
120064a22,1
120289a23,0
220665a3,1
417607a34,0
210621b9,2
311568a9,3
211607b7,4
314152c31,0
119663a26,0
313175c2,1
111026b6,0
311323c45,0
311706b18,5
118730a12,0
119640a20,0
120289a31,0
313019a2,0
210857c38,0
121774a35,0
311107c27,0
120400a8,0
119807a43,0
119528a3,0
221300a13,2
219109a10,2
314733c12,2
221044a22,2
118107a15,0
410541a24,1
314469a10,3
121458a3,0
314809c21,1
312253b42,0
218498a4,0
120046a9,2
211628c4,2
115455c35,2
312996a7,0
120441a12,3
222568a21,2
110014c2,0
121175a26,1
221064a30,1
312929c28,0
111216c11,0
115214c3,5
314605c25,1
112439c17,0
210019c33,0
312122c12,1
115388c31,1
111964b17,1
220381a6,2
119420a22,0
222081a31,2
417858a4,2
311330c31,2
310602c28,1
313041a21,1
211619b29,0
310349a48,0
122328a22,0
119833a8,1
313501c15,1
412502a15,3
115275c39,0
313464c31,1
115358c39,0
311326c34,0
313374c7,2
211576b23,1
115394c1,1
317140a25,0
110425c23,1
311652b46,0
120923a29,2
320790a3,1
122473a18,0
314413a31,1
313682c22,2
310541b14,0
311413a34,2
218067a18,0
220880a8,2
311092c52,0
119147a15,0
212066b15,0
213058c36,0
311866c42,1
311518b24,1
119058a36,0
313985c33,1
120980a11,4
415457a13,3
311369a8,0
119828a29,0
121142a24,0
115358c3,1
313044c21,0
317463a14,0
112764c4,0
314292c19,5
310062c28,1
414220a21,1
110568b6,2
120967a9,0
311917c11,0
111692b12,0
311865c42,0
119803a1,2
312611a6,0
217995a48,0
120805a36,0
313906c46,0
122194a18,1
316827a41,0
113818c15,0
313604c5,1
315951a12,2
415480a8,1
311092c25,2
119128a23,1
115470c2,0
312423c24,3
314809c39,0
310782c17,0
221274a15,0
312115c36,0
410850a25,2
216858a8,2
115298c24,0
120950a2,2
211628c9,0
315235a44,2
313662c42,0
317568a27,0
121135a36,0
214064c12,2
221057a1,1
310431b35,1
310538b37,1
220558a18,9
312945a17,1
210509b16,1
222087a23,0
412578a27,0
213785a10,0
415427a24,4
212311a10,1
112495c28,1
222082a8,1
114055c20,5
410542a20,1
118211a52,1
321472a33,0
311272c22,0
219593a16,0
310614b27,2
310782c25,0
219096a38,0
112073c25,2
119828a24,0
219581a20,1
121488a13,0
310540b39,0
311705b13,0
314449c21,0
317388a25,0
310154c42,1
311515b12,0
111990b12,0
220586a7,3
210501b30,2
110976c26,0
113922c2,2
212046b10,2
218946a14,1
317303a28,0
311922b31,3
310431b31,2
218471a29,0
115189c33,0
220152a11,0
113542c11,1
315046c28,0
219204a3,4
220155a25,2
222203a7,0
315966a19,2
111099c41,0
310749c19,3
115126c29,3
313358c9,1
311936c29,2
310123b18,0
413976a18,1
313937c10,1
314702c6,0
311964c43,0
122368a34,0
118135a9,0
313117c44,0
311009b34,0
314153c17,1
313823c22,0
311142b11,3
118102a27,2
315469c3,0
120416a28,1
118795a20,5
112012a17,1
114588c4,0
419488a24,0
310563b2,0
115223c15,4
311853b24,2
313149c13,0
110750b3,1
211598c8,2
114755c48,0
410543a26,1
118306a17,2
221297a15,1
220113a17,0
222558a19,0
120251a5,2
311733b29,3
218493a26,2
120614a27,0
415832a8,3
110816c42,2
221610a48,0
221401a45,0
112438c24,0
311791c30,0
315297a11,3
212092b40,0
310520a50,1
111809c29,2
211626c24,0
121495a29,1
219872a21,3
111691c7,0
317380a17,2
312162b27,2
218909a10,1
113980c11,0
111693c27,1
314855c1,4
120435a25,3
311930b16,0
115506c34,0
310376a28,2
310113c16,0
312935c12,0
310765c13,0
111941b35,0
417492a2,0
120806a24,0
313036c20,1
219766a23,2
310122b9,2
210350b17,0
310541b5,0
318399a19,4
122740a44,0
317383a21,1
111806c18,4
313782c27,0
120981a14,0
220077a21,0
310159c18,2
313037c5,0
421872a4,3
120982a21,0
214078c10,2
317427a17,0
311530a10,0
311757a33,1
111237c10,2
111913c5,0
415424a32,0
119523a9,0
311158b39,0
221260a35,1
211359c28,0
122742a9,1
311154b42,0
121502a11,0
312148b26,1
111467b37,1
221062a24,0
120725a16,2
112866c29,1
113853c27,2
314691c26,0
312101c2,0
418780a27,1
220992a21,1
222508a48,1
221358a6,0
314953c23,0
110450b15,0
210511c44,0
314722c5,1
111404b33,0
314433c33,0
114216c9,0
313527c52,0
311567a34,2
314711c35,0
311416a47,1
413925a7,2
217909a19,0
310892c20,2
313741c33,2
220066a10,2
311373b53,0
311292b40,2
312549c15,0
111824c43,1
310439a39,3
312436c52,1
219823a14,1
316074a27,3
120061a11,1
317299a51,0
318811a33,0
415211a15,2
415458a18,5
219260a19,0
118102a26,3
312213c39,1
314345c9,0
110621c7,1
314637c27,0
218484a31,0
110722b14,1
121659a11,2
318363a11,1
110201b26,0
310500c5,0
311845c51,0
111878b16,1
311631b24,1
120964a36,1
119401a9,1
311663c31,1
311757c19,0
112645c19,2
416962a33,0
417228a23,0
111341c42,0
110665c25,0
415424a22,3
316827a38,0
318511a24,1
118285a39,0
211740b15,4
419910a21,0
110262c6,2
320790a11,1
310983c3,2
311621b9,2
119691a43,0
310749c18,2
316028a33,1
220989a17,1
310799c31,1
118575a44,0
312451c30,0
119522a17,1
221000a8,1
118285a58,0
114500c9,3
415439a2,1
119517a30,0
311281c20,2
316028a16,2
120064a26,1
111879b34,0
121209a8,0
316074a5,4
311074c29,2
412840a31,0
111474b41,0
314876c25,0
311079c1,0
111114c16,5
115014c1,2
412187a1,1
219748a37,0
111217c14,0
311625b16,2
311898c17,2
121492a34,1
415170a15,8
213418a12,1
311532a37,1
419905a15,1
220016a4,0
113570c17,2
110425c9,0
310202c20,2
219761a2,0
314661c3,0
111880b12,0
313762a14,0
311337b51,0
219742a33,2
311534a13,1
120032a20,0
310543c18,2
311746c13,2
121340a35,0
110107b30,0
311626b25,3
314466a2,0
221588a26,4
214428c28,3
310100c30,0
115016c24,3
218471a3,2
218482a20,1
111760b13,0
316011a16,0
313344c26,0
415464a1,4
314455c10,1
211224b1,0
111804c5,4
415541a27,0
313815c38,3
313519c27,2
110758c39,1
315971a22,1
312614a47,0
313938c27,0
312326b1,0
220621a10,3
310612c46,0
221445a2,3
212115b7,3
310649b39,1
218658a23,0
114135c34,0
110918b2,2
219775a44,1
310163b30,2
220016a18,2
317414a37,1
120429a32,0
120689a11,0
313488c6,2
314050c43,0
221021a12,1
313204c14,0
